service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"MF1-59-14B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-15B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-20B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-21B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-22B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-23B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-24B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-25B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-26B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-30B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-59-31B-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-60-150-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-151-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-152-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-153-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-154-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-160-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-161-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-166-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-167-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-170-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-180-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-181-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-182-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-190-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-191-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-60-192-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-194-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-60-400-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-406-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-407-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-60-408-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-60-409-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-60-410-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-411-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-412-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-414-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-415-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-417-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-439-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-441-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF1-60-443-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-494-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-495-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-496-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-497-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-60-498-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF16-14-200-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-207-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-270-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-271-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-273-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-279-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-280-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-281-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-282-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-284-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-285-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-293-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-295-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-302-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-303-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-304-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-305-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-309-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-318-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-364-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-370-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-668-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-669-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-903-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-905-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-906-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-907-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-14-908-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-32-600-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-32-603-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-32-604-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-32-922-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-32-923-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-33-200-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-33-207-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-33-250-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-33-251-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-33-350-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-33-901-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-33-902-aus","1","0","0","0","0","0","0","20251201","20260301"
"MF16-49-605-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF16-49-624-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-64-L01-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L02-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L05-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L06-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-64-L11-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L12-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L13-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L14-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L15-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L21-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L22-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L30-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L40-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L41-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L42-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-64-L43-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L44-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-64-L45-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-65-L01-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-65-L02-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-65-L03-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-65-L04-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-65-L05-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-65-L07-aus","1","1","1","1","0","0","0","20251201","20260301"
"MF1-65-L11-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-65-L13-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-65-L14-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-65-L20-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-65-L21-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-65-L22-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-65-L30-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-65-L40-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-65-L41-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-65-L42-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-65-L43-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-65-L44-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-65-L45-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L01-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L02-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L03-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L04-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L05-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L06-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L07-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L11-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L12-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L13-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L14-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L15-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L20-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L21-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L22-aus","0","0","1","1","0","0","0","20251201","20260301"
"MF1-66-L30-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L40-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L41-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L42-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L43-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L44-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-66-L45-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-67-G30-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G31-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G32-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G40-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G41-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G42-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G45-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G49-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF1-67-G52-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G53-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G54-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G55-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G56-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G60-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-67-G61-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-68-G30-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G31-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G32-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G40-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G41-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G42-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G45-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G52-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-68-G53-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G54-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-68-G55-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G56-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G60-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-68-G61-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-69-G30-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-69-G31-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-69-G32-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G40-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G41-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G42-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G45-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G52-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-69-G53-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G54-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G55-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G56-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G60-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-69-G61-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-70->r2-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-70-G30-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-70-G31-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-70-G32-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-70-G40-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-70-G41-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-70-G42-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-70-G45-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-70-G52-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-70-G53-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-70-G54-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-70-G55-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-70-G60-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-70-G61-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-14-200-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-207-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-270-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-271-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-273-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-279-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-280-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-281-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-282-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-284-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-285-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-293-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-295-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-302-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-303-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-304-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-305-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-309-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-318-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-364-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-370-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-668-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-669-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-903-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-905-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-906-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-907-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-14-908-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-19-663-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-664-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-670-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-671-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-672-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-675-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-677-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-679-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-680-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-688-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-689-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-690-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-691-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-693-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-695-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-697-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-699-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-732-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-735-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-736-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-737-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-738-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-740-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-742-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-755-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-19-765-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF17-32-600-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-32-603-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-32-604-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-32-922-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-32-923-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-33-200-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-33-207-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-33-250-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-33-251-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-33-350-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-33-901-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-33-902-aus","0","1","0","0","0","0","0","20251201","20260301"
"MF17-49-605-aus","1","0","1","1","0","0","0","20251201","20260301"
"MF17-49-624-aus","1","0","1","1","0","0","0","20251201","20260301"
"MF1-79-KM1-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF1-80-W12-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF1-80-WN1-aus","1","1","1","0","0","0","0","20251201","20260301"
